Stadium;Date;Event;Race;Distance;Rank;Nr;Name;Country;Pair;Lane;Time;Behind;Gender;SeasonalBest;EstimatedTFM;EstimatedTFMBuffer
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_B;1000;26.0;114;Pål Myhren_Kristensen;NOR;1;I;1:13.060;4.128;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;1.0;247;Miho_Takagi;JPN;2;I;4:07.435;0.000;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;2.0;266;Elisa_Dul;NED;6;O;4:07.748;0.313;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;3.0;215;Abigail_Mccluskey;CAN;2;O;4:10.299;2.864;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;4.0;277;Sofie Karoline_Haugen;NOR;4;O;4:11.830;4.395;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;5.0;295;Greta_Myers;USA;6;O;4:12.900;5.465;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;6.0;209;Laura_Hall;CAN;6;I;4:13.532;6.097;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;7.0;294;Mia_Manganello;USA;6;I;4:13.793;6.358;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;8.0;220;Wenjing_Jin;CHN;5;I;4:14.026;6.591;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;9.0;230;Josie_Hofmann;GER;4;I;4:14.501;7.066;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;10.0;243;Kyoko_Nitta;JPN;5;I;4:14.850;7.415;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;11.0;237;Laura_Lorenzato;ITA;5;O;4:15.371;7.936;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;12.0;203;Sandrine_Tas;BEL;4;I;4:16.136;8.701;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;13.0;288;Ramona_Härdi;SUI;3;I;4:17.910;10.475;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;14.0;226;Zuzana_Kuršová;CZE;4;O;4:17.917;10.482;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;15.0;263;Ji-Woo_Park;KOR;3;O;4:18.248;10.813;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;16.0;233;Josephine_Schlörb;GER;3;O;4:18.539;11.104;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;17.0;235;Michelle_Uhrig;GER;5;O;4:19.866;12.431;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;18.0;225;Lucie_Korvasová;CZE;2;I;4:21.673;14.238;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;19.0;262;Chae-Won_Park;KOR;1;O;4:22.590;15.155;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;20.0;290;Giorgia_Birkeland;USA;1;I;4:24.228;16.793;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_B;3000;21.0;285;Olga_Piotrowska;POL;2;O;4:40.890;33.455;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;1.0;247;Miho_Takagi;JPN;9;I;1:14.195;0.000;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;2.0;272;Femke_Kok;NED;8;I;1:15.075;0.880;Women;;1155;1215
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;3.0;268;Isabel_Grevelt;NED;2;O;1:15.725;1.530;Women;;165;225
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;4.0;291;Brittany_Bowe;USA;9;O;1:16.165;1.970;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;5.0;260;Na-Hyun_Lee;KOR;6;I;1:16.369;2.174;Women;;825;885
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;6.0;222;Ruining_Tian;CHN;5;O;1:16.570;2.375;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;7.0;274;Naomi_Verkerk;NED;4;O;1:16.605;2.410;Women;;495;555
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;8.0;282;Karolina_Bosiek;POL;8;O;1:16.704;2.509;Women;;1155;1215
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;9.0;265;Helga_Drost;NED;3;I;1:16.723;2.528;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;10.0;249;Rio_Yamada;JPN;10;I;1:16.881;2.686;Women;;1485;1545
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;11.0;216;Maddison_Pearman;CAN;5;I;1:17.152;2.957;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;12.0;252;Yekaterina_Aydova;KAZ;7;I;1:17.173;2.978;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;13.0;228;Ellia_Smeding;GBR;10;O;1:17.210;3.015;Women;;1485;1545
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;14.0;267;Marrit_Fledderus;NED;2;I;1:17.212;3.017;Women;;165;225
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;15.0;297;Sarah_Warren;USA;4;I;1:17.293;3.098;Women;;495;555
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;16.0;293;Erin_Jackson;USA;7;O;1:17.363;3.168;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;17.0;278;Martine_Ripsrud;NOR;1;O;1:17.725;3.530;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;18.0;253;Alina_Dauranova;KAZ;6;O;1:17.852;3.657;Women;;825;885
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;19.0;204;Isabelle_Van_Elst;BEL;3;O;1:18.218;4.023;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Women_Division_A;1000;20.0;212;Béatrice_Lamarche;CAN;1;I;1:18.271;4.076;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;1.0;137;Jordan_Stolz;USA;9;O;1:07.969;0.000;Men;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;2.0;70;Tatsuya_Shinhama;JPN;10;O;1:08.345;0.376;Men;;1485;1545
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;3.0;26;Zhongyan_Ning;CHN;9;I;1:08.497;0.528;Men;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;4.0;4;Mathias_Vosté;BEL;1;I;1:08.504;0.535;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;5.0;63;Ryota_Kojima;JPN;2;I;1:08.641;0.672;Men;;165;225
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;6.0;115;Håvard Holmefjord_Lorentzen;NOR;10;I;1:08.705;0.736;Men;;1485;1545
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;7.0;103;Tim_Prins;NED;8;I;1:08.825;0.856;Men;;1155;1215
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;8.0;35;Marten_Liiv;EST;7;O;1:08.870;0.901;Men;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;9.0;46;Hendrik_Dombek;GER;3;I;1:08.957;0.988;Men;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;10.0;135;Conor_McDermott-Mostowy;USA;3;O;1:09.017;1.048;Men;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;11.0;67;Taiyo_Nonomura;JPN;8;O;1:09.130;1.161;Men;;1155;1215
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;12.0;53;David_Bosa;ITA;7;I;1:09.209;1.240;Men;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;13.0;48;Moritz_Klein;GER;4;I;1:09.238;1.269;Men;;495;555
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;14.0;88;Sanghyeok_Cho;KOR;2;O;1:09.290;1.321;Men;;165;225
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;15.0;14;Connor_Howe;CAN;5;O;1:09.298;1.329;Men;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;16.0;136;Cooper_Mcleod;USA;4;O;1:09.354;1.385;Men;;495;555
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;17.0;74;Masaya_Yamada;JPN;6;O;1:09.781;1.812;Men;;825;885
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;18.0;8;Vincent_De_Haître;CAN;1;O;1:10.301;2.332;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;19.0;73;Kazuya_Yamada;JPN;5;I;1:12.801;4.832;Men;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;1000m_Men_Division_A;1000;20.0;128;Damian_Żurek;POL;6;I;1:25.785;17.816;Men;;825;885
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;1.0;273;Irene_Schouten;NED;5;I;4:01.112;0.000;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;2.0;264;Joy_Beune;NED;8;I;4:02.624;1.512;Women;;2310;2370
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;3.0;213;Valerie_Maltais;CAN;6;I;4:02.738;1.626;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;4.0;218;Isabelle_Weidemann;CAN;2;I;4:02.796;1.684;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;5.0;280;Ragne_Wiklund;NOR;7;I;4:04.092;2.980;Women;;1980;2040
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;6.0;227;Martina_Sáblíková;CZE;7;O;4:04.159;3.047;Women;;1980;2040
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;7.0;236;Francesca_Lollobrigida;ITA;2;O;4:04.341;3.229;Women;;330;390
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;8.0;269;Marijke_Groenewoud;NED;8;O;4:04.808;3.696;Women;;2310;2370
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;9.0;270;Sanne_In_'t_Hof;NED;6;O;4:05.922;4.810;Women;;1650;1710
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;10.0;240;Momoka_Horikawa;JPN;4;O;4:06.200;5.088;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;11.0;206;Ivanie_Blondin;CAN;5;O;4:07.079;5.967;Women;;1320;1380
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;12.0;223;Binyu_Yang;CHN;4;I;4:08.062;6.950;Women;;990;1050
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;13.0;245;Ayano_Sato;JPN;1;O;4:11.215;10.103;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;14.0;244;Yu-na_Onodera;JPN;3;O;4:11.907;10.795;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;15.0;283;Magdalena_Czyszczoń;POL;3;I;4:12.545;11.433;Women;;660;720
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;3000m_Women_Division_A;3000;16.0;289;Kaitlyn_McGregor;SUI;1;I;4:13.798;12.686;Women;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;1.0;6;Ted-Jan_Bloemen;CAN;7;O;6:13.875;0.000;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;2.0;55;Davide_Ghiotto;ITA;7;I;6:17.188;3.313;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;3.0;112;Hallgeir_Engebråten;NOR;8;I;6:17.564;3.689;Men;;3360;3420
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;4.0;58;Michele_Malfatti;ITA;6;I;6:20.490;6.615;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;5.0;41;Timothy_Loubineaud;FRA;1;O;6:21.558;7.683;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;6.0;117;Sverre Lunde_Pedersen;NOR;8;O;6:21.959;8.084;Men;;3360;3420
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;7.0;60;Seitaro_Ichinohe;JPN;5;O;6:22.926;9.051;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;8.0;132;Casey_Dawson;USA;5;I;6:23.576;9.701;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;9.0;107;Marwin_Talsma;NED;2;O;6:24.330;10.455;Men;;480;540
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;10.0;94;Marcel_Bosker;NED;1;I;6:24.889;11.014;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;11.0;30;Yu_Wu;CHN;6;O;6:25.560;11.685;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;12.0;72;Ryosuke_Tsuchiya;JPN;2;I;6:27.237;13.362;Men;;480;540
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;13.0;106;Jesse_Speijers;NED;3;O;6:28.748;14.873;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;14.0;119;Kristian Gamme_Ulekleiv;NOR;3;I;6:28.935;15.060;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;15.0;71;Riku_Tsuchiya;JPN;4;I;6:30.775;16.900;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_A;5000;16.0;11;Graeme_Fish;CAN;4;O;6:43.418;29.543;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;1.0;120;Peter_Michael;NZL;6;O;6:18.431;0.000;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;2.0;50;Fridtjof_Petzold;GER;6;I;6:19.693;1.262;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;3.0;105;Beau_Snellink;NED;4;I;6:20.724;2.293;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;4.0;49;Felix_Maly;GER;5;I;6:23.402;4.971;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;5.0;68;Shomu_Sasaki;JPN;4;I;6:25.464;7.033;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;6.0;25;Hanahati_Muhamaiti;CHN;4;O;6:25.720;7.289;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;7.0;89;Jae-Won_Chung;KOR;3;I;6:27.698;9.267;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;8.0;130;Livio_Wenger;SUI;7;I;6:27.788;9.357;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;9.0;57;Riccardo_Lorello;ITA;6;O;6:28.202;9.771;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;10.0;43;Giovanni_Trebouta;FRA;3;I;6:28.422;9.991;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;11.0;5;Jordan_Belchos;CAN;5;I;6:28.493;10.062;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;12.0;54;Daniele_Di_Stefano;ITA;5;O;6:28.545;10.114;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;13.0;45;Patrick_Beckert;GER;7;O;6:28.841;10.410;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;14.0;131;Ethan_Cepuran;USA;7;O;6:29.160;10.729;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;15.0;51;Felix_Rijhnen;GER;7;I;6:32.578;14.147;Men;;2880;2940
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;16.0;2;Gabriel_Odor;AUT;4;O;6:35.542;17.111;Men;;1440;1500
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;17.0;92;Seung-Hoon_Lee;KOR;6;I;6:38.264;19.833;Men;;2400;2460
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;18.0;69;Tenkai_Sato;JPN;5;O;6:38.436;20.005;Men;;1920;1980
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;19.0;19;Jake_Weidemann;CAN;3;O;6:38.927;20.496;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;20.0;126;Szymon_Palka;POL;3;O;6:39.858;21.427;Men;;960;1020
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;21.0;17;Kaleb_Muller;CAN;1;O;6:40.795;22.364;Men;;0;60
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;22.0;129;Thibault_Métraux;SUI;2;I;6:42.140;23.709;Men;;480;540
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;23.0;83;Bagdaulet_Sagatov;KAZ;2;I;6:43.865;25.434;Men;;480;540
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;24.0;93;Ho-Jun_Yang;KOR;2;O;6:48.285;29.854;Men;;480;540
Centre_de_Glaces;2024-02-02;ISU_World_Cup_Speed_Skating_#6;5000m_Men_Division_B;5000;25.0;31;Philip Due_Schmidt;DEN;2;O;7:01.758;43.327;Men;;480;540
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;1.0;4;Mathias_Vosté;BEL;9;O;1:46.119;0.000;Men;;1600;1660
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;2.0;54;Daniele_Di_Stefano;ITA;14;I;1:47.022;0.903;Men;;2600;2660
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;3.0;117;Sverre Lunde_Pedersen;NOR;8;I;1:47.135;1.016;Men;;1400;1460
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;4.0;48;Moritz_Klein;GER;14;O;1:47.163;1.044;Men;;2600;2660
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;5.0;52;Francesco_Betti;ITA;12;O;1:47.825;1.706;Men;;2200;2260
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;6.0;2;Gabriel_Odor;AUT;13;O;1:48.114;1.995;Men;;2400;2460
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;7.0;130;Livio_Wenger;SUI;12;I;1:48.196;2.077;Men;;2200;2260
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;8.0;82;Dmitry_Morozov;KAZ;13;I;1:48.333;2.214;Men;;2400;2460
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;9.0;135;Conor_McDermott-Mostowy;USA;11;O;1:48.674;2.555;Men;;2000;2060
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;10.0;40;Mathieu_Belloir;FRA;11;I;1:48.895;2.776;Men;;2000;2060
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;11.0;105;Beau_Snellink;NED;1;O;1:48.989;2.870;Men;;0;60
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;12.0;27;Xianghe_Quan;CHN;8;O;1:49.021;2.902;Men;;1400;1460
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;13.0;30;Yu_Wu;CHN;10;O;1:49.103;2.984;Men;;1800;1860
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;14.0;28;Chuanyi_Sun;CHN;9;I;1:49.279;3.160;Men;;1600;1660
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;15.0;106;Jesse_Speijers;NED;6;O;1:49.338;3.219;Men;;1000;1060
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;16.0;122;Marcin_Bachanek;POL;7;O;1:49.548;3.429;Men;;1200;1260
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;17.0;132;Casey_Dawson;USA;10;I;1:49.805;3.686;Men;;1800;1860
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;18.0;76;Nuraly_Akzhol;KAZ;5;I;1:49.913;3.794;Men;;800;860
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;19.0;38;Samuli_Suomalainen;FIN;6;I;1:49.939;3.820;Men;;1000;1060
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;20.0;13;Max_Halyk;CAN;2;I;1:50.251;4.132;Men;;200;260
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;21.0;120;Peter_Michael;NZL;1;I;1:50.443;4.324;Men;;0;60
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;22.0;93;Ho-Jun_Yang;KOR;7;I;1:50.641;4.522;Men;;1200;1260
Centre_de_Glaces;2024-02-03;ISU_World_Cup_Speed_Skating_#6;1500m_Men_Division_B;1500;23.0;80;Demyan_Gavrilov;KAZ;4;I;1:52.560;6.441;Men;;600;660
